"Location","Theatre","Movie","Movie_Rating","Star_Rating","Show_Times","Movie_Format","Synopsis","Date","Searched_City"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","The Poison Rose","R","","9:30a | 3:05p | 5:25p","Standard","","2019-06-21","The Villages, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Toy Story 4","G","5","12:10p | 2:50p | 5:30p | 8:10p | 10:50p | 11:30a | 11:50a | 2:10p | 2:30p | 4:50p | 5:10p | 7:45p | 7:50p | 10:45p","Standard","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-21","High Springs, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Late Night (2019)","R","4","11:35a | 2:10p | 4:50p | 7:30p | 10:10p","Standard","A late-night talk show host's world is turned upside down when she hires her first and only female staff writer. Originally intended to smooth over diversity concerns, her decision brings about unexpectedly hilarious consequences as the two women who are separated by culture and generation become united by their love of a biting punchline.","2019-06-22","Gainesville, FL"
"2830 Hwy 90 West, Lake City, FL 32055","Regal UA Cinema 90","Aladdin (2019)","PG","4.5","1:00p | 4:05p | 7:10p | 10:10p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-22","Lake City, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Toy Story 4","G","5","1:50p | 4:30p | 7:10p | 9:50p","IMAX","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-21","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Ma (2019)","R","3.5","8:05p | 10:50p","Standard","A lonely middle-aged woman befriends some teenagers and decides to let them party in the basement of her home. But there are some house rules: One of the kids has to stay sober, don't curse, and never go upstairs. They must also refer to her as Ma. But as Ma's hospitality starts to curdle into obsession, what began as a teenage dream turns into a terrorizing nightmare, and Ma's place goes from the best place in town to the worst place on Earth.","2019-06-23","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Late Night (2019)","R","4","5:35p | 10:55p","Standard","A late-night talk show host's world is turned upside down when she hires her first and only female staff writer. Originally intended to smooth over diversity concerns, her decision brings about unexpectedly hilarious consequences as the two women who are separated by culture and generation become united by their love of a biting punchline.","2019-06-22","Belleview, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Child's Play (2019)","R","","12:15p | 2:40p | 5:00p | 8:00p | 10:30p","Standard","A contemporary re-imagining of the 1988 horror classic, Child's Play follows Karen (Aubrey Plaza), a single mother who gifts her son Andy (Gabriel Bateman) a Buddi doll, unaware of its more sinister nature.","2019-06-22","Gainesville, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Loopers: The Caddie's Long Walk","PG","","12:20p | 3:45p | 5:05p","Standard","Centuries old and enjoyed by millions, golf is more than a sport. Loopers: The Caddie's Long Walk explores the bond between golfer and caddie. Featuring never before seen stories, Loopers is an account of golf like you've never seen before.","2019-06-23","Belleview, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","John Wick: Chapter 3 – Parabellum","R","4.5","12:00a | 10:30a | 1:30p | 4:25p | 7:20p | 10:15p","Standard","Super-Assassin John Wick (Keanu Reeves) is on the run after killing a member of the international assassin’s guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","2019-06-23","The Villages, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Avengers: Endgame (2019)","PG-13","5","12:50p | 4:45p | 8:40p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-23","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Toy Story 4","G","5","1:00p | 3:35p | 5:30p | 10:50p","Digital 3D","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-22","Belleview, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","The Extraordinary Journey of the Fakir","PG-13","","11:35a | 4:55p | 7:45p | 10:25p","Standard","After his mother’s death, a young fakir from the streets of Mumbai, AJATASHATRU or ‘AJA’ (“Dhanush”), leaves India for France to track down the father he never knew. From the moment he arrives in Paris, nothing goes as planned. Aja falls in love with a young American woman (“Erin Moriarty”) having an existential crisis, wakes up in a truck full of Somalian Refugees (“Barkhad Abdi”) headed for England, is held hostage in a bureaucratic war, sorts out the love life of a Movie Star (“Berenice Bejo”), gets shot at by a hitman in a Roman palace, travels by private jet, merchant ship and hot-air balloon, and becomes a rich man for the span of a few hours. As Aja finds himself helplessly shipped from Folkestone to Barcelona, and from Rome to Tripoli, what was initially supposed to be a simple visit to Paris to discover his father’s identity turns into a veritable odyssey.","2019-06-23","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Men in Black: International","PG-13","3.5","12:05p | 1:10p | 2:50p | 4:10p | 7:30p | 8:10p | 10:50p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-21","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","7:05p | 9:45p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-21","Belleview, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Late Night (2019)","R","4","11:35a | 2:10p | 4:50p | 7:30p | 10:10p","Standard","A late-night talk show host's world is turned upside down when she hires her first and only female staff writer. Originally intended to smooth over diversity concerns, her decision brings about unexpectedly hilarious consequences as the two women who are separated by culture and generation become united by their love of a biting punchline.","2019-06-21","High Springs, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Avengers: Endgame (2019)","PG-13","5","12:50p | 4:45p | 8:40p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-06-22","Gainesville, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Hampstead","PG-13","","9:35a | 2:20p | 5:45p","Standard","Though Emily (Diane Keaton) and Donald (Brendan Gleeson) live in the same idyllic London neighborhood of Hampstead, the worlds they inhabit could not be more different. She is an American widow occupying a posh apartment she can no longer afford and filling her time with charity work as she struggles to figure out a next step. He is a gruff Irish loner who lives off the land in a makeshift cabin and wants nothing more than to be left in peace. When his home is threatened by greedy real estate developers, Emily believes she has found her new cause—but gets more than she bargained for when unexpected romance blossoms. Based on an inspiring true story, Hampstead is a buoyant, sparklingly witty tale of two underdogs who took on the system and showed a nation that heart is where the home is. With Lesley Manville.","2019-06-23","The Villages, FL"
"University of Florida, Gainesville, FL 32611","Reitz Union Cinema - U of Fl","","","","","","","2019-06-22","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Aladdin (2019)","PG","4.5","12:20p | 3:20p | 6:45p | 9:55p","Standard","Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","2019-06-23","Ocala, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","John Wick: Chapter 3 – Parabellum","R","4.5","1:20p | 4:20p | 7:35p | 10:35p","Standard","Super-Assassin John Wick (Keanu Reeves) is on the run after killing a member of the international assassin’s guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","2019-06-23","Belleview, FL"
"2830 Hwy 90 West, Lake City, FL 32055","Regal UA Cinema 90","Toy Story 4","G","5","7:25p","Digital 3D","Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","2019-06-23","Lake City, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Men in Black: International","PG-13","3.5","12:40p | 3:40p | 6:30p | 9:30p","Standard","The Men in Black have always protected the Earth from the scum of the universe. Is this new adventure, they tackled the biggest, most global threat to date: a mole in the Men in Black organization.","2019-06-21","High Springs, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","The Secret Life of Pets 2","PG","4.5","9:30a | 11:40a | 1:50p | 4:00p | 6:15p | 8:30p","Standard","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","2019-06-22","The Villages, FL"
